left_company_id,left_name,left_registered_name,left_credit_code,left_website,left_legal_representative,left_address,left_industry,left_description,right_company_id,right_name,right_registered_name,right_credit_code,right_website,right_legal_representative,right_address,right_industry,right_description,system_similarity,system_prediction,human_label,human_notes
COMP-ae22917f7dca,九一智造（深圳）信息装备,九一智造（深圳）信息装备有限公司,,,王庆荣,深圳市龙岗区龙城街道回龙埔社区天健创智天地2栋1206,人工智能,九一智造信息装备有限公司是一家专注于人工智能技术在工业领域应用的科技型企业，助推中国制造业进入工业4.0 时代。公司分布在北京、广东、上海三地，其中技术部位于北京，负责产品的研发、运维。生产基地在广东惠州和上海闵行，负责产品向珠三角和长三角地区销售和服务。2017年开始与清华大学软件学院合作算法团队，研发基于深度学习的电路板检测。目前公司研发了应用于工业品质保障及品质提升等环节的各类智能装备，依托于人工智能深度学习领域的技术积累与创新能力，为印制电路板（PCB）、载板、HDI,COMP-17baf83fccbb,亿方人工智能系统（深圳）,亿方人工智能系统（深圳）有限公司,,https://www.e2-ai.com,伊志强,深圳市前海深港合作区南山街道梦海大道5188号前海深港青年梦工场北区2栋101,先进制造,亿方人工智能系统（深圳）有限公司为上市企业深圳市怡亚通供应链股份有限公司（股票代码002183）投资成立。依托于怡亚通强大的客户资源及供应商网络，专业的经营管理团队以及强大的科研力量，公司致力成为整合型人工智能企业，专业型机器视觉企业，智能制造生态链企业，为中国的智能制造的进步贡献力量。,0.4167,not_duplicate,,
COMP-ae22917f7dca,九一智造（深圳）信息装备,九一智造（深圳）信息装备有限公司,,,王庆荣,深圳市龙岗区龙城街道回龙埔社区天健创智天地2栋1206,人工智能,九一智造信息装备有限公司是一家专注于人工智能技术在工业领域应用的科技型企业，助推中国制造业进入工业4.0 时代。公司分布在北京、广东、上海三地，其中技术部位于北京，负责产品的研发、运维。生产基地在广东惠州和上海闵行，负责产品向珠三角和长三角地区销售和服务。2017年开始与清华大学软件学院合作算法团队，研发基于深度学习的电路板检测。目前公司研发了应用于工业品质保障及品质提升等环节的各类智能装备，依托于人工智能深度学习领域的技术积累与创新能力，为印制电路板（PCB）、载板、HDI,COMP-2b9336100714,亿火数媒（深圳）,亿火数媒（深圳）有限公司,,http://www.ehooo.cn/,徐鹏,深圳市龙华区龙华街道富康社区东环一路天汇大厦8层803,人工智能,亿火数媒（深圳）有限公司成立于2020-09-18，以人工智能技术为核心，以安全、移动、泛在和大数据为主要方向，致力于为行业用户提供业内领先的人工智能技术、产品和解决方案。能信安科技利用先进的深度穿插网络技术、深度强化学习技术、深度卷积神经网络技术和第二代宽度学习技术，为用户提供一系列AI技术与产品，包括：图像识别、人脸识别、智能视频分析、安全驾驶行为识别、手机用户行为识别、网络访问人机识别等。,0.4400,not_duplicate,,
COMP-ae22917f7dca,九一智造（深圳）信息装备,九一智造（深圳）信息装备有限公司,,,王庆荣,深圳市龙岗区龙城街道回龙埔社区天健创智天地2栋1206,人工智能,九一智造信息装备有限公司是一家专注于人工智能技术在工业领域应用的科技型企业，助推中国制造业进入工业4.0 时代。公司分布在北京、广东、上海三地，其中技术部位于北京，负责产品的研发、运维。生产基地在广东惠州和上海闵行，负责产品向珠三角和长三角地区销售和服务。2017年开始与清华大学软件学院合作算法团队，研发基于深度学习的电路板检测。目前公司研发了应用于工业品质保障及品质提升等环节的各类智能装备，依托于人工智能深度学习领域的技术积累与创新能力，为印制电路板（PCB）、载板、HDI,COMP-7a36baca8fa0,仁心健康（深圳）,仁心健康（深圳）有限公司,,http://www.idgbh.com/,任盟,深圳市南山区粤海街道高新区社区高新南九道10号深圳湾科技生态园10栋915,医疗健康,"仁心健康，立足“健康中国”战略，赋能全球智慧医疗生态致力于以领先的人工智能技术，尖端的海内外医疗资源及强大的金融背景全方位构筑智慧医疗多维度产业格局，目前拥有全球领先的医疗软硬件技术。拥有多名优秀软硬件开发工程师，核心技术储备包括桑斯医疗云，大数据、人工智能等，陆续开发“医院一智慧他的系统”、“社区医疗服务机构-智慧健原管理系统”，“医药人工智能-CDOSS+TOMS平台""等产品，并全面扩展跨境配药，医疗器械，健康管理，智能穿戴设备及医疗保险等业务，形成以用户为中心，以健康为",0.4000,not_duplicate,,
COMP-ae22917f7dca,九一智造（深圳）信息装备,九一智造（深圳）信息装备有限公司,,,王庆荣,深圳市龙岗区龙城街道回龙埔社区天健创智天地2栋1206,人工智能,九一智造信息装备有限公司是一家专注于人工智能技术在工业领域应用的科技型企业，助推中国制造业进入工业4.0 时代。公司分布在北京、广东、上海三地，其中技术部位于北京，负责产品的研发、运维。生产基地在广东惠州和上海闵行，负责产品向珠三角和长三角地区销售和服务。2017年开始与清华大学软件学院合作算法团队，研发基于深度学习的电路板检测。目前公司研发了应用于工业品质保障及品质提升等环节的各类智能装备，依托于人工智能深度学习领域的技术积累与创新能力，为印制电路板（PCB）、载板、HDI,COMP-0352420a3990,今卡贝区块链（深圳）,今卡贝区块链（深圳）有限公司,,http://www.jkabe.com/,蔡浩,深圳市南山区桃源街道平山社区留仙大道4168号众冠时代广场A座1903A,区块链,今卡贝区块链(深圳)有限公司是由国内最早批从事车联网技术研发的工程师和全球区块链顶级技术开发工程师联合组建于深圳南山科技园的高科技公司。公司致力于区块链领域技术研发，以车联网通信终端产品的整机设计。软件硬件方案研发生产与销售为主，是一家专注于区块链技术在车联网领域的数据研究及应用的自主创新型企业，也是中国区块链+车联网应用的先行者之一。,0.3636,not_duplicate,,
COMP-ae22917f7dca,九一智造（深圳）信息装备,九一智造（深圳）信息装备有限公司,,,王庆荣,深圳市龙岗区龙城街道回龙埔社区天健创智天地2栋1206,人工智能,九一智造信息装备有限公司是一家专注于人工智能技术在工业领域应用的科技型企业，助推中国制造业进入工业4.0 时代。公司分布在北京、广东、上海三地，其中技术部位于北京，负责产品的研发、运维。生产基地在广东惠州和上海闵行，负责产品向珠三角和长三角地区销售和服务。2017年开始与清华大学软件学院合作算法团队，研发基于深度学习的电路板检测。目前公司研发了应用于工业品质保障及品质提升等环节的各类智能装备，依托于人工智能深度学习领域的技术积累与创新能力，为印制电路板（PCB）、载板、HDI,COMP-606eb59bca82,仙瞬科技,深圳市仙瞬科技有限公司,,http://www.arcension.com/,贾捷阳,深圳市宝安区新安街道兴东社区71区南天辉创研中心603,人工智能,Gyges Labs致力于用独特的先进光学+协同式AI技术能力，打造AI时代全民普及的智能可穿戴设备。基于团队微纳光学积累，自研基于视网膜投影原理的DigiWindow技术，实现全球最小最轻的近眼显示光学模组。相比Birdbath、光波导等光学方案，该技术不仅体积大幅缩小至毫米级，同时能够降低功耗，并实现对于近远视的完全视光学兼容。另一方面，基于团队在协同式AI领域的积累，专为可穿戴设备量身定做的AI引擎——Mirron，将未来可穿戴设备的感知与交互能力全面提升至新的层次，为,0.0400,not_duplicate,,
COMP-ae22917f7dca,九一智造（深圳）信息装备,九一智造（深圳）信息装备有限公司,,,王庆荣,深圳市龙岗区龙城街道回龙埔社区天健创智天地2栋1206,人工智能,九一智造信息装备有限公司是一家专注于人工智能技术在工业领域应用的科技型企业，助推中国制造业进入工业4.0 时代。公司分布在北京、广东、上海三地，其中技术部位于北京，负责产品的研发、运维。生产基地在广东惠州和上海闵行，负责产品向珠三角和长三角地区销售和服务。2017年开始与清华大学软件学院合作算法团队，研发基于深度学习的电路板检测。目前公司研发了应用于工业品质保障及品质提升等环节的各类智能装备，依托于人工智能深度学习领域的技术积累与创新能力，为印制电路板（PCB）、载板、HDI,COMP-4bafaaf10732,仿脑科技（深圳）,仿脑科技（深圳）有限公司,,https://www.xn--foq688bv5qdug.net/,王冠霖,深圳市福田区华强北街道福强社区深南中路2070号中电广场大厦6层D6F19,大数据,仿脑科技（深圳）有限公司，是一个专注于中文AI语言处理、中文自然语言理解和中文人工智能底层技术研发的科技公司。仿脑科技的核心科技是中文AI语言（概念码），是机器理解人类语音语义的核心底层技术，它能将数字语音归纳串连，并形成听懂人类语言的AI语言，让机器具备人类语言语义理解能力。该技术已于2020年9月获得了美国发明专利，是中国人拥有自主知识产权的AI底层核心技术。在人机交互、语义识别、 AI机器人电商、在线教育、智慧物联网等领域有广泛的应用。,0.4000,not_duplicate,,
COMP-ae22917f7dca,九一智造（深圳）信息装备,九一智造（深圳）信息装备有限公司,,,王庆荣,深圳市龙岗区龙城街道回龙埔社区天健创智天地2栋1206,人工智能,九一智造信息装备有限公司是一家专注于人工智能技术在工业领域应用的科技型企业，助推中国制造业进入工业4.0 时代。公司分布在北京、广东、上海三地，其中技术部位于北京，负责产品的研发、运维。生产基地在广东惠州和上海闵行，负责产品向珠三角和长三角地区销售和服务。2017年开始与清华大学软件学院合作算法团队，研发基于深度学习的电路板检测。目前公司研发了应用于工业品质保障及品质提升等环节的各类智能装备，依托于人工智能深度学习领域的技术积累与创新能力，为印制电路板（PCB）、载板、HDI,COMP-141fef1be836,伏羲半导体（深圳）,伏羲半导体（深圳）有限公司,,http://www.fuxisemi.com/,钟阳,深圳市龙华区民治街道北站社区华侨城创想大厦2栋701、710,先进制造,伏羲半导体（深圳）有限公司成立于2023年1月6日，企业注册地址位于深圳市龙华区。公司主要从事国产化服务器计算机管理芯片的研发与销售工作。主要面向服务信创市场客户，产品可应用于服务器、云游戏、元宇宙、医疗设备、人工智能、高端路由器等细分领域。,0.3810,not_duplicate,,
COMP-ae22917f7dca,九一智造（深圳）信息装备,九一智造（深圳）信息装备有限公司,,,王庆荣,深圳市龙岗区龙城街道回龙埔社区天健创智天地2栋1206,人工智能,九一智造信息装备有限公司是一家专注于人工智能技术在工业领域应用的科技型企业，助推中国制造业进入工业4.0 时代。公司分布在北京、广东、上海三地，其中技术部位于北京，负责产品的研发、运维。生产基地在广东惠州和上海闵行，负责产品向珠三角和长三角地区销售和服务。2017年开始与清华大学软件学院合作算法团队，研发基于深度学习的电路板检测。目前公司研发了应用于工业品质保障及品质提升等环节的各类智能装备，依托于人工智能深度学习领域的技术积累与创新能力，为印制电路板（PCB）、载板、HDI,COMP-175c9e00c632,众安信科（深圳）,众安信科（深圳）股份有限公司,,https://www.zhongan.tech/,郁锋,深圳市前海深港合作区南山街道桂湾五路123号前海大厦T2栋402-73,人工智能,众安信科由众安科技通过投资重组后成立，是一家专注于科技金融领域的技术创新型企业，旨在通过业界领先的研发能力与服务实践，不断打造“以用户增长为核心”的产品理念，为银行、保险、证券等金融客户提供智能化、平台化的数字化转型解决方案。以核心科技推动金融业高质量发展，助力构建数字金融新格局。,0.4400,not_duplicate,,
COMP-ae22917f7dca,九一智造（深圳）信息装备,九一智造（深圳）信息装备有限公司,,,王庆荣,深圳市龙岗区龙城街道回龙埔社区天健创智天地2栋1206,人工智能,九一智造信息装备有限公司是一家专注于人工智能技术在工业领域应用的科技型企业，助推中国制造业进入工业4.0 时代。公司分布在北京、广东、上海三地，其中技术部位于北京，负责产品的研发、运维。生产基地在广东惠州和上海闵行，负责产品向珠三角和长三角地区销售和服务。2017年开始与清华大学软件学院合作算法团队，研发基于深度学习的电路板检测。目前公司研发了应用于工业品质保障及品质提升等环节的各类智能装备，依托于人工智能深度学习领域的技术积累与创新能力，为印制电路板（PCB）、载板、HDI,COMP-4180af36ae8f,众恩源科技,深圳市众恩源科技有限公司,,http://www.zhongenyuan.com/,张子奇,深圳市南山区西丽街道松坪山社区朗山路13号南门西侧清华信息港科研楼609,医疗健康,众恩源是一家中资内资企业，主要经营非急救转运平台、智慧病房、护工智慧化管理等，主要合作伙伴为卫健委、健康深圳平台、各大医院，目前产业化情况为已形成产业闭环，进入快速扩张规模阶段。,0.0000,not_duplicate,,
COMP-ae22917f7dca,九一智造（深圳）信息装备,九一智造（深圳）信息装备有限公司,,,王庆荣,深圳市龙岗区龙城街道回龙埔社区天健创智天地2栋1206,人工智能,九一智造信息装备有限公司是一家专注于人工智能技术在工业领域应用的科技型企业，助推中国制造业进入工业4.0 时代。公司分布在北京、广东、上海三地，其中技术部位于北京，负责产品的研发、运维。生产基地在广东惠州和上海闵行，负责产品向珠三角和长三角地区销售和服务。2017年开始与清华大学软件学院合作算法团队，研发基于深度学习的电路板检测。目前公司研发了应用于工业品质保障及品质提升等环节的各类智能装备，依托于人工智能深度学习领域的技术积累与创新能力，为印制电路板（PCB）、载板、HDI,COMP-c3c80dc21cd7,众擎机器人科技,深圳市众擎机器人科技有限公司,,https://engineai.com.cn/,赵同阳,深圳市南山区粤海街道高新区社区科苑南路3156号深圳湾创新科技中心2栋A座2603,人工智能,众擎成立于2023年10月份，团队成员多来自于鹏行智能机器人核心技术人员。 众擎拥有十几项覆盖机器人核心技术的核心专利，基于在鹏行智能多年s关节和ev关节、运动控制、整机设计的基础，众擎预计在未来推出首款基于行星关节和谐波关节混合控制的人形机器人，其推出有望成为全球性能最卓著的人形机器人之一。,0.0400,not_duplicate,,
COMP-ae22917f7dca,九一智造（深圳）信息装备,九一智造（深圳）信息装备有限公司,,,王庆荣,深圳市龙岗区龙城街道回龙埔社区天健创智天地2栋1206,人工智能,九一智造信息装备有限公司是一家专注于人工智能技术在工业领域应用的科技型企业，助推中国制造业进入工业4.0 时代。公司分布在北京、广东、上海三地，其中技术部位于北京，负责产品的研发、运维。生产基地在广东惠州和上海闵行，负责产品向珠三角和长三角地区销售和服务。2017年开始与清华大学软件学院合作算法团队，研发基于深度学习的电路板检测。目前公司研发了应用于工业品质保障及品质提升等环节的各类智能装备，依托于人工智能深度学习领域的技术积累与创新能力，为印制电路板（PCB）、载板、HDI,COMP-569aa235295c,众望丽华微电子材料,深圳市众望丽华微电子材料有限公司,,,孙健,深圳市光明区凤凰街道凤凰社区观光路2533号A1栋505-1深圳市光明区凤凰街道凤凰社区观光路2533号A1栋0505A,生产制造,深圳市众望丽华微电子材料有限公司是一家集研发、生产、销售、服务为一体的民营高科技企业，于2020年11月20日成立于光明区招商局光明科技园，主要从事半导体晶圆芯片切割液的研发及生产，其生产的切割液具有良好的湿润性，对碎屑具有包裹性和悬浮性，使切割液更彻底的清除碎屑，提高芯片切割的品质，提高芯片成品率，降低成本。公司拥有多名化工材料博士、硕士技术人才，与科研院校建立长期合作，并申请了多项专利和产品商标。致力于电子制程中化学品及材料研发。,0.0000,not_duplicate,,
COMP-ae22917f7dca,九一智造（深圳）信息装备,九一智造（深圳）信息装备有限公司,,,王庆荣,深圳市龙岗区龙城街道回龙埔社区天健创智天地2栋1206,人工智能,九一智造信息装备有限公司是一家专注于人工智能技术在工业领域应用的科技型企业，助推中国制造业进入工业4.0 时代。公司分布在北京、广东、上海三地，其中技术部位于北京，负责产品的研发、运维。生产基地在广东惠州和上海闵行，负责产品向珠三角和长三角地区销售和服务。2017年开始与清华大学软件学院合作算法团队，研发基于深度学习的电路板检测。目前公司研发了应用于工业品质保障及品质提升等环节的各类智能装备，依托于人工智能深度学习领域的技术积累与创新能力，为印制电路板（PCB）、载板、HDI,COMP-b093fca8bffc,优函数智能科技（深圳）,优函数智能科技（深圳）有限责任公司,,https://unifuncs.com,陈炜宾,深圳市深汕特别合作区鲘门镇通港路南小区五街18号,人工智能,UniFuncs是一家为AI应用而生的API平台，U深研是基于 UniFuncs 最先进 Deep Research 模型的深度研究产品，它通过与我们 Web Search 和 Web Reader 能力深度集成，使之成为了目前市面上成本最低且高效的深度研究Agent。,0.4748,not_duplicate,,
COMP-ae22917f7dca,九一智造（深圳）信息装备,九一智造（深圳）信息装备有限公司,,,王庆荣,深圳市龙岗区龙城街道回龙埔社区天健创智天地2栋1206,人工智能,九一智造信息装备有限公司是一家专注于人工智能技术在工业领域应用的科技型企业，助推中国制造业进入工业4.0 时代。公司分布在北京、广东、上海三地，其中技术部位于北京，负责产品的研发、运维。生产基地在广东惠州和上海闵行，负责产品向珠三角和长三角地区销售和服务。2017年开始与清华大学软件学院合作算法团队，研发基于深度学习的电路板检测。目前公司研发了应用于工业品质保障及品质提升等环节的各类智能装备，依托于人工智能深度学习领域的技术积累与创新能力，为印制电路板（PCB）、载板、HDI,COMP-ec08f62726d8,优博生活科技,深圳市优博生活科技有限公司,,,王宇,深圳市南山区桃源街道长源社区学苑大道1001号南山智园B1栋1801,房产家居,"深圳市优博生活科技有限公司成立于2019-10-24，公主要经营家居用品、家具用品、计算机软硬件、数据处理技术、计算机信息技术、计算机系统集成、计算机网络技术与智能化控制技术的技术开发、技术服务、技术咨询、成果转让;经营电子商务;提供电子设备上门安装服务、经营进出口业务;智能家居产品外观检查、装配检查、尺寸测量,智能家居产品可靠性测试,测量测试计划、方案输出;智能家居产品可靠性检测相关信息咨询。",0.0000,not_duplicate,,
COMP-2c453c0e8728,九赞科技,深圳市九赞科技有限公司,,http://www.jiuzan99.com,石玲玲,深圳市南山区西丽街道松坪山社区松坪山路5号嘉达研发大楼A座902,人工智能,九赞科技凭借先进的指纹半导体传感器、指纹算法技术、指纹算法芯片产品，已在指纹IC设计、算法、行业/系统应用方面积累了丰富的经验，在相关领域拥有多项自主知识产权和专有技术。,COMP-c5ca849eebd6,乾位智通（深圳）技术,乾位智通（深圳）技术有限公司,,http://www.jwicomm.com/,何康,深圳市南山区粤海街道高新区社区高新南环路26号深圳湾科技生态园5栋A607,科研及技术服务,乾位智通是一家智能定位系统研发商，主要从事UWB厘米级高精度定位技术的研究、应用和推广，并提供UWB微基站、UWB微标签、定位引擎服务器等系列产品，致力于为用户提供相关的定位管理解决方案。,0.1429,not_duplicate,,
COMP-2c453c0e8728,九赞科技,深圳市九赞科技有限公司,,http://www.jiuzan99.com,石玲玲,深圳市南山区西丽街道松坪山社区松坪山路5号嘉达研发大楼A座902,人工智能,九赞科技凭借先进的指纹半导体传感器、指纹算法技术、指纹算法芯片产品，已在指纹IC设计、算法、行业/系统应用方面积累了丰富的经验，在相关领域拥有多项自主知识产权和专有技术。,COMP-e80b9483e4ad,云伽智能技术,深圳市云伽智能技术有限公司,,http://www.iinplus.com,张海影,深圳市南山区西丽街道西丽社区留仙大道创智云城1标段1栋D座1701-1708、1801-1806,人工智能,云伽智能是以汽车智能诊断、车联网及物联网智能硬件、云平台、解决方案为核心业务的国家高新技术企业，产品与服务涵盖汽车智能诊断、智慧出行、智慧空间、智慧物流、智慧零售等领域，旨在为客户提供智能产品及平台研发、生产、售后维修、回收再利用全流程价值服务。云伽智能先后推出OBD盒子、TBOX软硬件产品、智能车锁、智慧物流包装、 智慧门锁、在线职教、共享出行运营平台等一系列车联网、物联网智能硬件及平台，产品及 方案行销全球，并得到广泛应用。,0.2400,not_duplicate,,
COMP-2c453c0e8728,九赞科技,深圳市九赞科技有限公司,,http://www.jiuzan99.com,石玲玲,深圳市南山区西丽街道松坪山社区松坪山路5号嘉达研发大楼A座902,人工智能,九赞科技凭借先进的指纹半导体传感器、指纹算法技术、指纹算法芯片产品，已在指纹IC设计、算法、行业/系统应用方面积累了丰富的经验，在相关领域拥有多项自主知识产权和专有技术。,COMP-5d1e232a80f4,云图数字科技,深圳市云图数字科技有限公司,,http://wingto.cn/introduce/,陈燕英,深圳市南山区沙河街道高发社区侨香路4080号侨城坊11号楼7A,物联网,深圳云图数字科技有限公司 ，是一家专注于人工智能与物联网应用的高尖科技公司，注重以人为本的美学设计，定位高端酒店及别墅用户的高品位，为一家轻奢智能家居生活品牌服务商，实行全场景智能家居战略。,0.4000,not_duplicate,,
COMP-2c453c0e8728,九赞科技,深圳市九赞科技有限公司,,http://www.jiuzan99.com,石玲玲,深圳市南山区西丽街道松坪山社区松坪山路5号嘉达研发大楼A座902,人工智能,九赞科技凭借先进的指纹半导体传感器、指纹算法技术、指纹算法芯片产品，已在指纹IC设计、算法、行业/系统应用方面积累了丰富的经验，在相关领域拥有多项自主知识产权和专有技术。,COMP-00dee5dd3096,云图智汇科技,深圳市云图智汇科技有限公司,,http://www.cwitsoft.com,何丹,深圳市龙岗区南湾街道厦村社区国香山5栋A103,企业服务,云图智汇致力于中国勘察设计与施工行业数字化转型升级。通过计算机科技、物联网、云计算、大数据、5G、人工智能等先进技术与行业有效融合，提升企业的综合管理水平，促进企业转型升级，提升竞争力，为企业赋能。,0.4000,not_duplicate,,
COMP-2c453c0e8728,九赞科技,深圳市九赞科技有限公司,,http://www.jiuzan99.com,石玲玲,深圳市南山区西丽街道松坪山社区松坪山路5号嘉达研发大楼A座902,人工智能,九赞科技凭借先进的指纹半导体传感器、指纹算法技术、指纹算法芯片产品，已在指纹IC设计、算法、行业/系统应用方面积累了丰富的经验，在相关领域拥有多项自主知识产权和专有技术。,COMP-73789de9baff,云央科技,深圳市云央科技有限公司,,http://www.iyysz.cn/,胡旭东,深圳市龙岗区坂田街道马安堂社区环城南路32号B2栋101,企业服务,深圳市云央科技有限公司，是一家年轻的研发性企业，意指为用户提供优质的产品、合理的产品价格，用互联网+为传统行业赋能。,0.5000,not_duplicate,,
COMP-2c453c0e8728,九赞科技,深圳市九赞科技有限公司,,http://www.jiuzan99.com,石玲玲,深圳市南山区西丽街道松坪山社区松坪山路5号嘉达研发大楼A座902,人工智能,九赞科技凭借先进的指纹半导体传感器、指纹算法技术、指纹算法芯片产品，已在指纹IC设计、算法、行业/系统应用方面积累了丰富的经验，在相关领域拥有多项自主知识产权和专有技术。,COMP-ecc0cd2b755d,云尚通信技术（深圳）,云尚通信技术（深圳）有限公司,,http://www.yuntion.com,姚军,深圳市龙华区龙华街道油松社区龙华工业路80号镇乾大厦1910,企业服务,云尚通信专注于无线通信方案和通信设备的开发及应用，公司研发的无线传感器监测技术广泛应用于人员行为状态监控，环境场景以及货物状态位置跟踪。云尚通信方案普遍应用于室内环境的监控、室内货物状态追踪以及户外货物运输过程中的位置、环境和传感器监控事件。如生鲜食品、贵重物品、医药品、危化品等仓储及运输途中的位置、温湿度、光感、速度、震动等情况，从物品的仓储到物流，从物流到交付，我们提供完整的系统化解决方案。,0.1429,not_duplicate,,
COMP-2c453c0e8728,九赞科技,深圳市九赞科技有限公司,,http://www.jiuzan99.com,石玲玲,深圳市南山区西丽街道松坪山社区松坪山路5号嘉达研发大楼A座902,人工智能,九赞科技凭借先进的指纹半导体传感器、指纹算法技术、指纹算法芯片产品，已在指纹IC设计、算法、行业/系统应用方面积累了丰富的经验，在相关领域拥有多项自主知识产权和专有技术。,COMP-13d7272fd56f,云岸物联网设备,深圳市云岸物联网设备有限公司,,,谯泽磊,深圳市宝安区西乡街道南昌社区航城大道华丰国际机器人产业园A栋七层,物联网,深圳市云岸物联网设备有限公司主要经营物联网设备、感知传感器、电子产品的研发、生产、销售与安装；软件开发、计算机系统集成 ；仪器仪表、水文水质在线监测设备、水利信息化系统、水库河道在线监控系统、山林防洪在线监测、水利水电工程施工；农业大棚智能监控、土壤墒情监测。,0.0000,not_duplicate,,
COMP-2c453c0e8728,九赞科技,深圳市九赞科技有限公司,,http://www.jiuzan99.com,石玲玲,深圳市南山区西丽街道松坪山社区松坪山路5号嘉达研发大楼A座902,人工智能,九赞科技凭借先进的指纹半导体传感器、指纹算法技术、指纹算法芯片产品，已在指纹IC设计、算法、行业/系统应用方面积累了丰富的经验，在相关领域拥有多项自主知识产权和专有技术。,COMP-fe9062eefe65,云普芯片技术（深圳）,云普芯片技术（深圳）有限公司,,,江开德,深圳市福田区华富街道田面社区深南中路4020号城市绿洲花园3栋10D,硬件,深圳市云普芯片有限公司主要经营信息传输、软件和信息技术服务；从事IC芯片的设计与研发、技术推广、技术咨询、技术转让；电子产品及配件、计算机网络设备及配件、金属材料、电器设备的销售；安防监控产品的研发及销售。,0.1429,not_duplicate,,
COMP-2c453c0e8728,九赞科技,深圳市九赞科技有限公司,,http://www.jiuzan99.com,石玲玲,深圳市南山区西丽街道松坪山社区松坪山路5号嘉达研发大楼A座902,人工智能,九赞科技凭借先进的指纹半导体传感器、指纹算法技术、指纹算法芯片产品，已在指纹IC设计、算法、行业/系统应用方面积累了丰富的经验，在相关领域拥有多项自主知识产权和专有技术。,COMP-1075b39c6a06,云泥科技,深圳市云泥科技有限公司,,https://inkfox-ai.com/,李夏禹,深圳市南山区沙河街道高发社区侨香路金迪世纪大厦B栋412,人工智能,云泥科技成立于2023年6月，目前已经获得德迅资本和国内知名基金初心资本的数百万美元的两轮天使轮投资，估值已经超过千万美元。公司的核心团队由来自清华大学和北京大学的顶尖人才，以及腾讯微信、猿辅导的资深技术专家与产品经理组成。云泥科技专注于泛娱乐领域的发展，旨在通过大型机器学习模型和人工智能技术，推动娱乐内容的创新和个性化，提供给用户更加沉浸和互动的体验。,0.5400,not_duplicate,,
COMP-2c453c0e8728,九赞科技,深圳市九赞科技有限公司,,http://www.jiuzan99.com,石玲玲,深圳市南山区西丽街道松坪山社区松坪山路5号嘉达研发大楼A座902,人工智能,九赞科技凭借先进的指纹半导体传感器、指纹算法技术、指纹算法芯片产品，已在指纹IC设计、算法、行业/系统应用方面积累了丰富的经验，在相关领域拥有多项自主知识产权和专有技术。,COMP-6082a5210311,云琴科技,深圳市云琴科技有限公司,,http://www.云琴科技.com,戴奇,深圳市龙华区大浪街道横朗社区下横朗新工业区8号2层203室,人工智能,深圳市云琴科技有限公司 是一家以科技为本，以机器视觉硬软件及工业自动化设备为主要业务的企业，专注于机器视觉硬软件及工业自动化智慧制造领域。旗下有《满箱及瓶提手检测》《智慧除锡机》《五金件测量与筛选系统》等,0.5400,not_duplicate,,
COMP-2c453c0e8728,九赞科技,深圳市九赞科技有限公司,,http://www.jiuzan99.com,石玲玲,深圳市南山区西丽街道松坪山社区松坪山路5号嘉达研发大楼A座902,人工智能,九赞科技凭借先进的指纹半导体传感器、指纹算法技术、指纹算法芯片产品，已在指纹IC设计、算法、行业/系统应用方面积累了丰富的经验，在相关领域拥有多项自主知识产权和专有技术。,COMP-807c94f9d2fd,云联半导体,深圳市云联半导体有限公司,,,翁立华,深圳市南山区粤海街道高新区社区高新南九道51号航空航天大厦1号楼2018,物联网,深圳云联是一家基带射频芯片产品研发生产商，专注WiFi 6/7芯片国产化，IoT/网关/AP，其产品包含在高度集成的智能物联主芯片及高规格路由器主芯片几大领域。云联半导体拥有基带射频芯片全套技术，并且已开发出国内成本最优，具备全自有知识产权的WiFi IP—可快速迭代WiFi 7多天线产品。云联半导体作为国内少数完全自主研发的WiFi6/WiFi7技术，具有超低功耗、高性能、低成本等核心竞争力。,0.0000,not_duplicate,,
COMP-2c453c0e8728,九赞科技,深圳市九赞科技有限公司,,http://www.jiuzan99.com,石玲玲,深圳市南山区西丽街道松坪山社区松坪山路5号嘉达研发大楼A座902,人工智能,九赞科技凭借先进的指纹半导体传感器、指纹算法技术、指纹算法芯片产品，已在指纹IC设计、算法、行业/系统应用方面积累了丰富的经验，在相关领域拥有多项自主知识产权和专有技术。,COMP-9b0a43c74d5e,云芯智汇（深圳）科技,云芯智汇（深圳）科技有限公司,,,隋聪颖,深圳市福田区福保街道福保社区桃花路6号腾飞工业大厦A栋3层311-28,人工智能,云芯智汇（深圳）科技有限公司是专业从事高端三维传感器和智能视觉系统集成与开发的高新技术企业。公司产品广泛应用于建筑锂电3C物流等行业的智能识别与检测、机器人引导定位与自动抓取等领域。,0.3257,not_duplicate,,
